job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,salary_range_usd,posted_date,company_size,tools_preferred,salary_min,salary_max,salary_avg,skills_count,posted_year,posted_month,posted_quarter,days_since_posted,experience_order
347,"Conway, Hernandez and Perez",Finance,NLP Engineer,mlflow;power bi;keras,Entry,Full-time,"Nunezside, TG",148487-177884,2023-11-18,Large,pytorch;tensorflow;mlflow,148487.0,177884.0,163185.5,3,2023,11,4,682,0
348,Anderson and Sons,Automotive,Quant Researcher,tensorflow;power bi;python;keras;aws,Senior,Internship,"Jadeview, BF",80455-100773,2023-11-30,Large,scikit-learn,80455.0,100773.0,90614.0,5,2023,11,4,670,2
349,Ware-Ellis,Automotive,NLP Engineer,sql;mlflow;power bi;fastapi;numpy,Senior,Full-time,"Leeview, MA",115657-181953,2024-10-13,Startup,fastapi;bigquery;mlflow,115657.0,181953.0,148805.0,5,2024,10,4,352,2
350,"Snyder, Simpson and Maxwell",Tech,AI Product Manager,fastapi;numpy;c++;mlflow;gcp,Senior,Contract,"East Robert, CV",97381-144492,2024-01-16,Large,scikit-learn;mlflow,97381.0,144492.0,120936.5,5,2024,1,1,623,2
351,Ellis Ltd,Retail,AI Researcher,sql;pandas;power bi;fastapi,Entry,Internship,"Bullockton, KP",55751-133772,2023-12-25,Startup,mlflow,55751.0,133772.0,94761.5,4,2023,12,4,645,0
352,"Blair, Ruiz and Sanchez",Retail,Computer Vision Engineer,fastapi;power bi;azure;python,Entry,Internship,"Perezview, SN",90552-188412,2025-07-23,Mid,langchain;kdb+,90552.0,188412.0,139482.0,4,2025,7,3,69,0
353,Griffin-Dalton,Education,ML Engineer,python;pytorch;excel,Entry,Contract,"Knightmouth, AF",69230-128642,2024-01-02,Large,langchain;bigquery;fastapi,69230.0,128642.0,98936.0,3,2024,1,1,637,0
354,Alexander PLC,Automotive,Data Analyst,langchain;gcp;r;mlflow;scikit-learn,Entry,Contract,"Lake Marcia, MT",71489-149503,2025-04-22,Mid,kdb+;pytorch,71489.0,149503.0,110496.0,5,2025,4,2,161,0
355,"Velazquez, Brewer and Murphy",E-commerce,Quant Researcher,c++;langchain;power bi;pandas;cuda;tensorflow,Senior,Remote,"Mooreville, NP",57739-75267,2025-05-22,Startup,fastapi,57739.0,75267.0,66503.0,6,2025,5,2,131,2
356,Bean LLC,Education,Quant Researcher,excel;power bi;reinforcement learning;sql;numpy,Senior,Internship,"Port Matthewhaven, ST",149192-228942,2025-09-12,Large,pytorch;tensorflow;mlflow,149192.0,228942.0,189067.0,5,2025,9,3,18,2
357,Rogers-Villanueva,E-commerce,ML Engineer,flask;fastapi;cuda,Mid,Internship,"New Kenneth, DO",91346-160302,2024-06-09,Large,tensorflow;fastapi,91346.0,160302.0,125824.0,3,2024,6,2,478,1
358,Taylor PLC,Tech,Data Analyst,power bi;mlflow;tensorflow;aws;hugging face,Senior,Remote,"Schroederport, DK",56886-146884,2024-05-10,Mid,fastapi,56886.0,146884.0,101885.0,5,2024,5,2,508,2
359,Lee Group,Tech,Quant Researcher,python;power bi;scikit-learn;fastapi;excel;sql,Entry,Full-time,"Taylorstad, MR",56258-108983,2024-12-18,Large,pytorch,56258.0,108983.0,82620.5,6,2024,12,4,286,0
360,"Miller, Browning and Shaw",Tech,AI Product Manager,reinforcement learning;cuda;numpy,Senior,Full-time,"Bryanburgh, SK",139096-176960,2024-01-25,Large,mlflow,139096.0,176960.0,158028.0,3,2024,1,1,614,2
361,"Branch, Elliott and Ramirez",Automotive,NLP Engineer,power bi;keras;tensorflow;fastapi,Entry,Remote,"New Micheletown, NZ",120316-133437,2025-08-21,Large,mlflow;tensorflow;fastapi,120316.0,133437.0,126876.5,4,2025,8,3,40,0
362,"Reyes, Vincent and Hayes",Finance,AI Product Manager,hugging face;r;langchain,Mid,Internship,"Kathleenton, IQ",48868-94542,2025-01-31,Large,fastapi,48868.0,94542.0,71705.0,3,2025,1,1,242,1
363,Rose Ltd,Finance,NLP Engineer,pandas;cuda;aws;tensorflow;python,Entry,Full-time,"South Brianmouth, JM",108994-183026,2025-08-13,Mid,mlflow;fastapi;bigquery,108994.0,183026.0,146010.0,5,2025,8,3,48,0
364,Miller-Bishop,Healthcare,AI Product Manager,hugging face;gcp;excel;numpy,Senior,Remote,"West Stephaniefort, FR",118921-192736,2024-12-02,Large,langchain;fastapi,118921.0,192736.0,155828.5,4,2024,12,4,302,2
365,Krueger-Tanner,E-commerce,AI Product Manager,langchain;reinforcement learning;fastapi;power bi;aws,Entry,Internship,"Port Rebecca, US",57113-75630,2024-03-25,Mid,kdb+;tensorflow;pytorch,57113.0,75630.0,66371.5,5,2024,3,1,554,0
366,"Johnson, Castaneda and Duke",Tech,AI Product Manager,cuda;fastapi;python,Mid,Full-time,"Powellshire, JM",70702-164914,2025-05-12,Startup,mlflow;pytorch,70702.0,164914.0,117808.0,3,2025,5,2,141,1
367,"Riley, Beltran and Lucero",E-commerce,Data Analyst,flask;tensorflow;scikit-learn;mlflow,Entry,Full-time,"North Natalie, EC",114639-183492,2025-06-09,Startup,langchain,114639.0,183492.0,149065.5,4,2025,6,2,113,0
368,Perez-Williams,Healthcare,AI Product Manager,scikit-learn;sql;gcp;hugging face,Senior,Contract,"West Denisetown, VU",110697-201149,2024-06-04,Mid,mlflow,110697.0,201149.0,155923.0,4,2024,6,2,483,2
369,Silva-Russell,Retail,Data Analyst,reinforcement learning;mlflow;pytorch;langchain;hugging face;aws,Senior,Remote,"Petersonchester, UG",68664-136603,2024-09-13,Mid,tensorflow;pytorch,68664.0,136603.0,102633.5,6,2024,9,3,382,2
370,"Matthews, Bailey and Banks",Education,NLP Engineer,r;python;pytorch;cuda,Entry,Remote,"Daughertyborough, SA",64445-150617,2024-09-08,Large,kdb+;pytorch;fastapi,64445.0,150617.0,107531.0,4,2024,9,3,387,0
371,Santiago-King,Education,Quant Researcher,mlflow;keras;tensorflow;cuda;flask,Entry,Remote,"Lake Linda, AT",74954-114010,2024-10-12,Mid,scikit-learn;pytorch,74954.0,114010.0,94482.0,5,2024,10,4,353,0
372,"Caldwell, Richardson and Hines",Retail,AI Researcher,cuda;power bi;hugging face;pandas;mlflow,Senior,Internship,"North Jesusfurt, AL",83014-110116,2025-04-07,Large,kdb+,83014.0,110116.0,96565.0,5,2025,4,2,176,2
373,"Washington, Smith and Hicks",Automotive,ML Engineer,flask;pytorch;reinforcement learning;mlflow,Senior,Contract,"West Regina, AG",146097-192440,2024-08-22,Startup,langchain;pytorch,146097.0,192440.0,169268.5,4,2024,8,3,404,2
374,"Cummings, Ball and Owens",Healthcare,Data Analyst,c++;numpy;cuda;gcp;tensorflow;hugging face,Entry,Full-time,"Boydtown, HT",50137-121449,2025-03-20,Mid,tensorflow;scikit-learn;pytorch,50137.0,121449.0,85793.0,6,2025,3,1,194,0
375,"Harrington, Gross and Kim",Tech,NLP Engineer,flask;cuda;aws,Senior,Full-time,"Lake Lisamouth, CR",96091-176352,2024-11-25,Startup,scikit-learn,96091.0,176352.0,136221.5,3,2024,11,4,309,2
376,"Bryan, Harding and Hamilton",Finance,AI Product Manager,r;python;pytorch;gcp;power bi,Senior,Contract,"Campbellburgh, PL",118753-156568,2025-05-03,Mid,mlflow;tensorflow,118753.0,156568.0,137660.5,5,2025,5,2,150,2
377,"Miller, Cox and Clark",Tech,Quant Researcher,hugging face;mlflow;cuda,Entry,Contract,"Jacksonberg, MR",56022-87385,2023-09-24,Large,kdb+;pytorch,56022.0,87385.0,71703.5,3,2023,9,3,737,0
378,Watson-Boyle,Education,NLP Engineer,fastapi;tensorflow;pytorch,Senior,Full-time,"Geraldville, TT",65449-93935,2024-08-22,Mid,scikit-learn;pytorch;tensorflow,65449.0,93935.0,79692.0,3,2024,8,3,404,2
379,"Montoya, Chambers and Bennett",E-commerce,Quant Researcher,excel;cuda;keras,Entry,Remote,"Odommouth, JO",53432-134809,2024-02-09,Startup,pytorch;scikit-learn,53432.0,134809.0,94120.5,3,2024,2,1,599,0
380,"Fields, Porter and Martinez",Finance,Quant Researcher,power bi;fastapi;azure;mlflow;cuda,Entry,Full-time,"New Dawn, CV",91250-117518,2025-02-10,Mid,kdb+;scikit-learn;fastapi,91250.0,117518.0,104384.0,5,2025,2,1,232,0
381,"Gallegos, Ruiz and Ross",E-commerce,Data Scientist,reinforcement learning;hugging face;gcp;excel;mlflow;cuda,Senior,Contract,"Proctorbury, HR",56274-130011,2024-10-24,Large,mlflow,56274.0,130011.0,93142.5,6,2024,10,4,341,2
382,Ingram LLC,Retail,Computer Vision Engineer,keras;excel;power bi;sql;gcp,Mid,Internship,"Gonzalezbury, TW",100532-123437,2025-07-28,Large,kdb+;tensorflow,100532.0,123437.0,111984.5,5,2025,7,3,64,1
383,Moody Inc,E-commerce,AI Product Manager,langchain;scikit-learn;keras;power bi;excel,Senior,Remote,"West Benjamin, DJ",133743-144254,2023-11-13,Mid,scikit-learn;fastapi,133743.0,144254.0,138998.5,5,2023,11,4,687,2
384,Walls-Kidd,Tech,AI Product Manager,sql;cuda;aws,Entry,Remote,"Wheelermouth, UY",44510-92759,2023-10-20,Startup,tensorflow,44510.0,92759.0,68634.5,3,2023,10,4,711,0
385,Mullins Group,Automotive,NLP Engineer,sql;c++;cuda;gcp;flask;reinforcement learning,Entry,Contract,"Brianview, DJ",88577-147284,2025-05-16,Mid,bigquery,88577.0,147284.0,117930.5,6,2025,5,2,137,0
386,King Group,Healthcare,NLP Engineer,c++;excel;scikit-learn;fastapi;power bi,Mid,Full-time,"New Jeffreyhaven, AE",129724-218042,2024-06-04,Large,langchain;pytorch,129724.0,218042.0,173883.0,5,2024,6,2,483,1
387,Hansen-Stone,Retail,Quant Researcher,c++;cuda;power bi;azure;aws;pytorch,Entry,Internship,"West William, ID",41023-80713,2024-03-15,Mid,kdb+,41023.0,80713.0,60868.0,6,2024,3,1,564,0
388,Gardner Group,Retail,ML Engineer,langchain;pandas;scikit-learn;cuda;reinforcement learning;tensorflow,Entry,Internship,"Port Monicaborough, KW",106371-127550,2025-04-16,Startup,pytorch,106371.0,127550.0,116960.5,6,2025,4,2,167,0
389,Leonard-Duke,Retail,AI Researcher,keras;pytorch;aws;sql,Mid,Internship,"Patrickfurt, BD",56530-75014,2025-01-04,Mid,scikit-learn,56530.0,75014.0,65772.0,4,2025,1,1,269,1
390,Patton and Sons,Retail,NLP Engineer,power bi;gcp;tensorflow;cuda;mlflow,Entry,Internship,"West Melissa, MH",119266-200044,2024-03-14,Startup,bigquery;langchain;scikit-learn,119266.0,200044.0,159655.0,5,2024,3,1,565,0
391,Vazquez PLC,Automotive,AI Product Manager,fastapi;numpy;r,Senior,Remote,"New Matthew, SC",131807-227051,2025-03-20,Large,pytorch,131807.0,227051.0,179429.0,3,2025,3,1,194,2
392,Romero PLC,Tech,ML Engineer,fastapi;numpy;r,Senior,Internship,"Christianland, PT",50349-109003,2024-06-22,Startup,langchain,50349.0,109003.0,79676.0,3,2024,6,2,465,2
393,Howell PLC,Healthcare,Quant Researcher,flask;pytorch;gcp,Senior,Contract,"Millermouth, CF",56567-116937,2024-09-18,Mid,langchain;fastapi;tensorflow,56567.0,116937.0,86752.0,3,2024,9,3,377,2
394,Beltran PLC,Retail,Data Analyst,azure;pytorch;pandas;r;gcp,Entry,Full-time,"Alexiston, UY",137094-205303,2025-04-09,Large,fastapi;scikit-learn,137094.0,205303.0,171198.5,5,2025,4,2,174,0
395,Browning Inc,Healthcare,ML Engineer,pytorch;azure;langchain;python,Senior,Internship,"Shariborough, BO",123710-203362,2024-12-25,Large,scikit-learn;mlflow,123710.0,203362.0,163536.0,4,2024,12,4,279,2
396,Strong-Davis,Healthcare,Data Scientist,reinforcement learning;scikit-learn;tensorflow;pytorch;hugging face;flask,Mid,Contract,"Jasonbury, CD",120259-184163,2024-05-30,Startup,pytorch,120259.0,184163.0,152211.0,6,2024,5,2,488,1
397,"Richardson, Burton and Stephens",Finance,Quant Researcher,langchain;pandas;power bi,Entry,Remote,"Timothyland, LR",131912-166499,2024-09-23,Mid,tensorflow;fastapi,131912.0,166499.0,149205.5,3,2024,9,3,372,0
398,Salinas-Taylor,Retail,NLP Engineer,pytorch;mlflow;langchain,Entry,Internship,"Georgeport, CI",74468-85718,2025-09-13,Mid,kdb+,74468.0,85718.0,80093.0,3,2025,9,3,17,0
399,Hunt Ltd,Finance,Data Analyst,sql;gcp;pytorch,Entry,Remote,"Jacksonfort, PG",43013-128940,2025-09-13,Startup,kdb+;tensorflow;pytorch,43013.0,128940.0,85976.5,3,2025,9,3,17,0
400,Carr Group,Education,Data Scientist,c++;gcp;reinforcement learning;r;python;power bi,Entry,Full-time,"Murphymouth, GM",55605-70305,2024-09-23,Startup,pytorch;kdb+;langchain,55605.0,70305.0,62955.0,6,2024,9,3,372,0
401,Harris LLC,E-commerce,NLP Engineer,reinforcement learning;pandas;numpy;fastapi,Entry,Full-time,"South Randytown, PA",99742-185700,2024-10-25,Mid,tensorflow,99742.0,185700.0,142721.0,4,2024,10,4,340,0
402,Reyes-Lowery,Automotive,AI Product Manager,pandas;keras;scikit-learn;tensorflow,Mid,Internship,"Samanthaborough, VA",103675-173394,2024-07-26,Startup,bigquery,103675.0,173394.0,138534.5,4,2024,7,3,431,1
403,"Charles, Henry and Stark",Education,Computer Vision Engineer,fastapi;aws;hugging face;r,Mid,Remote,"Valenzuelaborough, BF",126438-181388,2024-04-25,Startup,pytorch,126438.0,181388.0,153913.0,4,2024,4,2,523,1
404,"Hill, Lucas and Alvarez",Healthcare,NLP Engineer,c++;pytorch;flask,Mid,Remote,"Adamport, LC",45855-71005,2025-01-16,Mid,kdb+,45855.0,71005.0,58430.0,3,2025,1,1,257,1
405,Stone-Lee,Tech,AI Researcher,langchain;pandas;aws,Mid,Contract,"North Rebecca, LS",77831-145508,2024-06-24,Large,fastapi,77831.0,145508.0,111669.5,3,2024,6,2,463,1
406,"Johnson, Williams and Perkins",Finance,Quant Researcher,aws;gcp;azure;scikit-learn;python,Mid,Internship,"Bennettland, SN",91591-110529,2024-11-11,Mid,fastapi;tensorflow,91591.0,110529.0,101060.0,5,2024,11,4,323,1
407,Hays-Smith,Finance,AI Researcher,fastapi;numpy;excel,Entry,Full-time,"North Kristin, LC",115140-139207,2024-04-21,Mid,mlflow;tensorflow,115140.0,139207.0,127173.5,3,2024,4,2,527,0
408,Hansen-Martin,Healthcare,ML Engineer,reinforcement learning;gcp;pytorch,Senior,Full-time,"Jessicaborough, BB",52749-82725,2024-11-08,Startup,langchain;mlflow;scikit-learn,52749.0,82725.0,67737.0,3,2024,11,4,326,2
409,Calderon Inc,Retail,Quant Researcher,gcp;sql;r;aws,Mid,Remote,"Alexanderfort, PT",59860-82154,2024-11-29,Startup,langchain,59860.0,82154.0,71007.0,4,2024,11,4,305,1
410,Brown Group,Healthcare,AI Researcher,cuda;sql;aws;azure;python,Senior,Contract,"Jameston, RO",134954-197152,2025-08-19,Startup,langchain;scikit-learn,134954.0,197152.0,166053.0,5,2025,8,3,42,2
411,"Robertson, Davis and Gray",Tech,Data Analyst,excel;scikit-learn;flask;power bi,Senior,Contract,"Martintown, TW",89200-180591,2025-08-09,Startup,kdb+;fastapi,89200.0,180591.0,134895.5,4,2025,8,3,52,2
412,"Anderson, Lawrence and Drake",Automotive,AI Researcher,fastapi;azure;pandas;numpy,Entry,Full-time,"Annastad, AT",54169-136576,2025-06-28,Startup,bigquery;tensorflow;kdb+,54169.0,136576.0,95372.5,4,2025,6,2,94,0
413,Lynn-Burke,Healthcare,Data Scientist,pytorch;power bi;scikit-learn,Entry,Remote,"East Carolport, BA",77375-151774,2024-12-17,Startup,langchain;mlflow,77375.0,151774.0,114574.5,3,2024,12,4,287,0
414,Travis-Glass,Healthcare,AI Product Manager,hugging face;pytorch;reinforcement learning;mlflow;scikit-learn,Mid,Internship,"Simmonsside, MW",44125-73147,2025-08-11,Large,mlflow;scikit-learn,44125.0,73147.0,58636.0,5,2025,8,3,50,1
415,Leonard LLC,Education,Data Analyst,langchain;python;mlflow;tensorflow;fastapi,Entry,Internship,"Bellfort, MV",68767-93624,2025-02-05,Mid,fastapi,68767.0,93624.0,81195.5,5,2025,2,1,237,0
416,"Kim, Allison and Ryan",Retail,ML Engineer,keras;python;sql,Mid,Contract,"Bowersberg, BD",43289-102091,2024-11-29,Large,kdb+;pytorch,43289.0,102091.0,72690.0,3,2024,11,4,305,1
417,"Ellis, Townsend and Harrison",Finance,AI Product Manager,sql;r;tensorflow;flask,Entry,Internship,"South Andreamouth, AF",99708-126007,2024-05-19,Mid,kdb+;langchain,99708.0,126007.0,112857.5,4,2024,5,2,499,0
418,"Steele, Aguilar and Jackson",Finance,ML Engineer,reinforcement learning;keras;numpy;pandas;hugging face;r,Entry,Contract,"North Amandamouth, IE",57692-81756,2025-04-06,Large,tensorflow,57692.0,81756.0,69724.0,6,2025,4,2,177,0
419,Peck Group,Finance,AI Researcher,python;langchain;cuda;c++,Mid,Full-time,"West Christopherville, HR",54082-149736,2025-09-17,Mid,langchain,54082.0,149736.0,101909.0,4,2025,9,3,13,1
420,Higgins-Hall,E-commerce,Data Analyst,keras;r;numpy;reinforcement learning,Mid,Contract,"Suttonland, MV",101456-135672,2024-03-16,Startup,scikit-learn;kdb+;mlflow,101456.0,135672.0,118564.0,4,2024,3,1,563,1
421,"Hicks, Sullivan and Kline",Education,AI Researcher,tensorflow;keras;python;fastapi,Mid,Contract,"Steveborough, LR",77948-107734,2025-03-15,Startup,langchain;fastapi;tensorflow,77948.0,107734.0,92841.0,4,2025,3,1,199,1
422,Marquez and Sons,Retail,AI Researcher,pandas;c++;pytorch;tensorflow,Mid,Contract,"East Aaron, IQ",143838-191740,2024-02-19,Mid,langchain,143838.0,191740.0,167789.0,4,2024,2,1,589,1
423,Moore-Mann,Education,Quant Researcher,fastapi;cuda;r;scikit-learn,Entry,Contract,"Melvintown, HT",64090-112937,2024-02-20,Large,tensorflow;pytorch,64090.0,112937.0,88513.5,4,2024,2,1,588,0
424,Ramirez Ltd,Finance,ML Engineer,langchain;mlflow;flask;aws,Entry,Internship,"South Jeremyton, AM",67555-113613,2025-07-11,Large,langchain,67555.0,113613.0,90584.0,4,2025,7,3,81,0
425,"Garcia, Drake and Gonzalez",Finance,Computer Vision Engineer,excel;fastapi;hugging face;langchain;flask,Senior,Full-time,"Jamesfurt, BW",73755-149397,2024-12-14,Startup,bigquery;scikit-learn,73755.0,149397.0,111576.0,5,2024,12,4,290,2
426,"Edwards, Jackson and Baker",Automotive,Data Analyst,numpy;mlflow;tensorflow,Entry,Contract,"Sullivanshire, WS",147219-223596,2024-11-11,Large,pytorch;tensorflow,147219.0,223596.0,185407.5,3,2024,11,4,323,0
427,Turner Group,E-commerce,NLP Engineer,tensorflow;power bi;gcp;flask;keras;pandas,Entry,Internship,"Mariaburgh, AT",120574-164253,2025-02-13,Mid,fastapi;bigquery;tensorflow,120574.0,164253.0,142413.5,6,2025,2,1,229,0
428,Castro PLC,Education,Quant Researcher,tensorflow;gcp;reinforcement learning;hugging face,Senior,Internship,"West Tammie, KW",76450-162635,2023-11-30,Startup,pytorch;tensorflow;kdb+,76450.0,162635.0,119542.5,4,2023,11,4,670,2
429,"Coffey, Shannon and Mclean",Automotive,ML Engineer,mlflow;keras;reinforcement learning;flask;tensorflow;r,Entry,Full-time,"Johnfurt, MR",105179-161042,2025-05-30,Startup,pytorch;kdb+,105179.0,161042.0,133110.5,6,2025,5,2,123,0
430,Wilcox Ltd,Automotive,Computer Vision Engineer,fastapi;r;scikit-learn;sql,Mid,Full-time,"Robertsonbury, VN",100296-111823,2024-03-07,Startup,tensorflow;fastapi,100296.0,111823.0,106059.5,4,2024,3,1,572,1
431,Mcbride-Skinner,E-commerce,AI Product Manager,pytorch;cuda;reinforcement learning;c++,Entry,Full-time,"Port Daleborough, MW",53381-103735,2025-06-19,Mid,tensorflow;bigquery;langchain,53381.0,103735.0,78558.0,4,2025,6,2,103,0
432,Alexander Inc,E-commerce,AI Researcher,fastapi;c++;mlflow;reinforcement learning,Senior,Full-time,"East Lynnchester, FI",116301-214253,2024-06-27,Large,tensorflow;mlflow,116301.0,214253.0,165277.0,4,2024,6,2,460,2
433,Ramsey-Barnes,Tech,AI Researcher,langchain;python;aws;r;azure;pandas,Entry,Contract,"Jackburgh, BB",140443-182231,2023-11-29,Mid,bigquery;mlflow;kdb+,140443.0,182231.0,161337.0,6,2023,11,4,671,0
434,Clark and Sons,Retail,NLP Engineer,fastapi;numpy;c++;azure,Entry,Contract,"East Samuelfort, PS",92799-159163,2024-07-10,Mid,mlflow;kdb+;fastapi,92799.0,159163.0,125981.0,4,2024,7,3,447,0
435,Blair-Shaffer,Tech,AI Product Manager,keras;pytorch;r;hugging face;cuda,Entry,Contract,"Lindseymouth, CM",48181-75949,2024-08-29,Startup,bigquery,48181.0,75949.0,62065.0,5,2024,8,3,397,0
436,Salazar-Clark,Retail,Quant Researcher,reinforcement learning;aws;azure;pandas;keras;power bi,Entry,Full-time,"New Samanthaport, MC",72489-167549,2024-03-21,Mid,tensorflow;bigquery,72489.0,167549.0,120019.0,6,2024,3,1,558,0
437,Jones-Simpson,E-commerce,Computer Vision Engineer,tensorflow;cuda;mlflow,Senior,Internship,"Charlottechester, BZ",140658-230833,2023-11-08,Mid,tensorflow;bigquery,140658.0,230833.0,185745.5,3,2023,11,4,692,2
438,Johnson-Jackson,Finance,Data Scientist,r;mlflow;reinforcement learning;azure,Entry,Remote,"Lake Meganborough, MX",130536-167334,2025-07-06,Large,tensorflow;kdb+,130536.0,167334.0,148935.0,4,2025,7,3,86,0
439,Lane-Rodriguez,Finance,Quant Researcher,scikit-learn;excel;azure;flask;hugging face;pandas,Senior,Full-time,"South Katherine, DE",81950-133686,2024-03-30,Startup,pytorch;langchain;kdb+,81950.0,133686.0,107818.0,6,2024,3,1,549,2
440,"Jones, Thompson and Gomez",Education,Quant Researcher,power bi;hugging face;gcp,Senior,Contract,"West Gregorychester, ET",134169-173479,2024-05-04,Large,scikit-learn,134169.0,173479.0,153824.0,3,2024,5,2,514,2
441,"Ho, Mitchell and King",Automotive,ML Engineer,numpy;langchain;r;scikit-learn,Senior,Contract,"Port Carolineside, SG",40824-92636,2025-03-16,Large,tensorflow,40824.0,92636.0,66730.0,4,2025,3,1,198,2
442,Mathis-Davila,Tech,Quant Researcher,sql;hugging face;keras;aws;mlflow;r,Mid,Internship,"West Bethchester, HR",94799-136985,2024-10-13,Startup,langchain;pytorch;fastapi,94799.0,136985.0,115892.0,6,2024,10,4,352,1
443,Perez-Hawkins,Automotive,Computer Vision Engineer,pandas;hugging face;keras,Mid,Internship,"New Frederickstad, NA",83771-94234,2025-07-28,Large,fastapi,83771.0,94234.0,89002.5,3,2025,7,3,64,1
444,"Perez, Butler and Carroll",E-commerce,ML Engineer,excel;hugging face;sql;azure,Entry,Contract,"Lauraland, KZ",115058-174712,2025-04-29,Mid,kdb+,115058.0,174712.0,144885.0,4,2025,4,2,154,0
445,Ford PLC,E-commerce,Computer Vision Engineer,fastapi;scikit-learn;pandas;numpy;excel;cuda,Mid,Contract,"East Robert, RS",119046-198687,2025-02-07,Mid,scikit-learn;kdb+;mlflow,119046.0,198687.0,158866.5,6,2025,2,1,235,1
446,Rivera Ltd,Retail,Computer Vision Engineer,python;pytorch;keras;power bi;reinforcement learning,Senior,Remote,"West Bonnieville, CA",76496-169636,2024-03-16,Startup,bigquery,76496.0,169636.0,123066.0,5,2024,3,1,563,2
447,Thompson-White,E-commerce,Computer Vision Engineer,langchain;tensorflow;pandas;flask,Senior,Remote,"Coryfurt, KG",114726-166530,2025-01-02,Large,fastapi;mlflow,114726.0,166530.0,140628.0,4,2025,1,1,271,2
